关键词,用户名,发布时间,来自,博文,转发数,评论数,收藏数,页面网址
封闭管理,想变小仙女儿的女汉子,"
                        03月30日 23:21
                        ",iPhone客户端,"
                    day1居家隔离第一天刚上公交就看到了封闭管理的消息 如果再早五分钟我也上不了公交 就直接回家了；景猪说我想不开 回公司拿电脑 请假就直接跑路了；本来想直接回曲阜 结果因为没有核酸证明没有顺风车 也不敢坐高铁 特殊时期 还是不要添麻烦了 但是依旧好想回去啊 想奶奶了 也想宅家里；下午想好好 ​  展开c", 0, 评论,1,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=46
封闭管理,是鸭梨啊_,"
                        03月30日 23:19
                        ",iPhone客户端,#安徽淮南新增51例阳性#没想到我的家乡被偷了，从发现第一个确诊的直接当晚就开始各种封路封闭管理，停止公交出租车，全员核酸了，但是没想到已经扩散这么多了小城市真的经不起这样折腾啊，医护人员和基层人员幸苦了，希望周边城市能多支援一下🙏 ​                , 0, 评论,5,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=46
封闭管理,海上冰镇鲷鱼烧,"
                        03月30日 23:14
                        ",拿可乐换的iPhone XR,集合啦动物森友会#猛男捡树枝# 生日遇上疫情封闭管理只有在动森才能放任我向往自由的灵魂谢谢你们呀，谢谢你们一直都在谢谢我所有的动森好友们 ​                , 0, 2,5,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=46
封闭管理,不得鸟,"
                        03月30日 23:13
                        ",微博视频号,#今日校园头条# 3月26日，许昌的陈同学学校封闭管理，室友们目前都在考研学习，平时压力挺大的。#校园新鲜事# 陈同学称，最近《男生女生向前冲》挺受欢迎的，于是就在宿舍模仿设置了冲关游戏场景，最后赢得“双开门冰箱”，放松了大家平时的学习压力。cr:L搜狐千里眼的微博视频 ​​​                , 0, 评论,6,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=46
封闭管理,为什么不能改一改,"
                        03月30日 23:13
                        ",iPhone客户端,#当代大学生封校的生活#清远大学城（职教城）什么时候解封啊？？？什么时候结束“非必要不出校”啊😅 大一到现在大二了，就自由过大一的清明节左右一个月.. 大二下学期学校又马上让跟岗实习一年不回学校 那我的大学生活就在封闭式管理下结束了有没有人管管啊！！！ ​                , 0, 评论,17,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=46
封闭管理,食得咸鱼抵得渴55,"
                        03月30日 23:12
                        ",nova5Pro人像超级夜景,#河南部分高校加强封闭管理调整清明假期##清明防疫防止一刀切# 我只希望能放两天假好好休息一下 出去跨区看病能批假🙏 ​                , 0, 评论,5,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=46
封闭管理,上海松江发布,"
                        03月30日 23:09
                        ",iPhone客户端,#上海加油# 【今天起，松江2座车站封闭管理，36条公交线路暂时停运】详见⬇️ ​                , 22, 2,0,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=47
封闭管理,煜宝宝昂,"
                        03月30日 23:07
                        ",iPhone客户端,#安徽淮南新增51例阳性##淮南疫情# 政府管控很及时了 第一时间公交出租停运 店铺关闭 小区封闭管理 全员核酸 奈何小城市被波及 城市小流动性大 物质有限 医疗水平有限 场地有限 希望淮南赶紧好起来！希望小城市也能被重视起来！ ​                , 0, 评论,7,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=47
封闭管理,德州冰叔,"
                        03月30日 23:02
                        ",冰叔Android,"
                    【关于对新城市花园小区实行封闭管理的通告】居民朋友:为全面做好我区疫情防控工作，严控疫情风险扩散，切实保障人民群众生命安全和身体健康，依据相关法律法规和疫情防控有关规定，经市疫情防治专家组综合研判，现对新城市花园小区实行封闭管理。现将有关事项通告如下:一、封控管控时间：自2022年 ​  展开c", 1, 评论,3,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=47
封闭管理,啵啵要双份的,"
                        03月30日 22:56
                        ",iPhone客户端,"
                    一切都太未知了…就像今天下午正上着上着课突然被班主任进来打断说全体离校…然后赶紧回到办公室 一会课代表们就来办公室数卷子 拿讲义 还有个孩子说可能要下学期再见了匆匆忙忙 学校让学生三点多就全部离校 高三全封闭式管理 买完饭回来学校都快空了 有人可能觉得上网课很轻松 但救命我真的不想 要 ​  展开c", 0, 2,1,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=47
封闭管理,一杯冰的热水,"
                        03月30日 22:56
                        ",iPhone客户端,"
                    封闭管理的第17天，盘了下厨房库存（不包含米面油这类）物资方面还能安心撑一段时间今天给爸爸抢了一堆酒，相信他也很安心了政府免费物资还没有拿到…不知道什么时候轮到我等待第13次核酸…已经四天没做核酸了……不知道明天做不做核酸… 2上海 ​                ", 0, 5,8,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=47
封闭管理,辣么小锦,"
                        03月30日 22:56
                        ",iPad Pro,#安徽淮南新增51例阳性#三天两测，不乱跑，戴好口罩，检查核酸，保持一米距离，全面封闭管理，两天一户出去一人，配合防疫 ​                , 0, 评论,1,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=47
封闭管理,ByeOldSchool,"
                        03月30日 22:48
                        ",新版微博 weibo.com,"
                    “大众对于高考工厂的想象，是被媒体的报日复一日道所塑造的，人们以为里面的孩子是悲惨的、被异化的，是不可理喻的标准件、流水线的产品，以至于忽略了那些正值青春期的孩子们也会热衷于读网络小说，掌握偷吃零食的小技巧，被暧昧的心思困扰。成年之后，为了考研、考公，仍有许多人选择进入封闭式管理 ​  展开c", 0, 评论,1,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=47
封闭管理,請樓小哥,03月30日 22:36 转赞人数超过100,小米9,#湖北民族大学清明五一端午不放假#我翻开校历一查，这学校没有假期，歪歪斜斜的每叶上都写着“学校封闭管理”几个字。我横竖睡不着，仔细看了半夜，才从字缝里看出字来，满本都写着两个字是“吃人”！ 2恩施土家族苗族自治州 ​                , 2, 3,182,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=47
封闭管理,-你的贝,"
                        03月30日 22:36
                        ",王俊凯恭喜发财,"
                    哇丢  我以前学校宿舍因为疫情被封闭管理了🙊 L-你的贝的微博视频 ​                ", 0, 3,0,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=47
封闭管理,陕西大事小事,"
                        03月30日 22:35
                        ",微博视频号,"
                    【#女子核酸呈阳性凌晨独自等救护车# 邻居送来被子、干粮】3月28日，上海。因小区封闭管理，一名三十多岁的女子核酸检测显示阳性被保安挡在小区外，女子只能在小区外凉亭等待安排。居民李女士说，现在交通物资都很紧张，但是作为邻居大家都很心疼，期间自发在小区栅栏上放了一些干粮、毯子、被子等，安 ​  展开c", 0, 评论,1,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=47
封闭管理,朝阳001996,"
                        03月30日 22:33
                        ",荣耀10 AI变色更潮美,#上海疫情下的抢菜焦虑#坐标昆山千灯，下午去了趟楼下超市，菜么有的，就是贵！然后，我们千灯张浦，被封闭管理了！这疫情什么时候是个头啊！ ​                , 0, 2,1,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=47
封闭管理,惜珍惜的惜,"
                        03月30日 22:33
                        ",iPhone客户端,"
                    第三次封闭管理在学校，这次淡定了很多，没事的时候多思考人生。 2重庆 ​                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=47
封闭管理,Secret_Dream_R,"
                        03月30日 22:23
                        ",HUAWEI P30 Pro,"
                    下班进小区，经过便利店和水果店，瞄了眼货架，看起来六成满，放了大半的心。同事所住的镇，两周前开始封闭管理，今天解封来上班，上到中午看着不妙，各种下单，果然到下午被通知，提前下班带着两大包肉和菜回去了。继续封，一开始说两天，接着又通知再一周。大家都开玩笑说就是解封让她出来买菜的 ​  展开c", 0, 评论,0,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=47
封闭管理,蚌埠日报,"
                        03月30日 22:20
                        ",vivo S7e 5G,#蚌埠本地# 近日，纬二路街道对太平街市场正式实行封闭式管理。太平街市场进出口处已经安装上了电子道闸，进入市场内部的车辆，一律按划线停车，按照物业统一标准，缴纳停车费用。每日安排专人值守，严格控制进出车辆，禁止无证游商摊贩进入，保障市场秩序，把控高峰期流量。加大市场巡查力度，扎实开 ​  展开c, 0, 评论,0,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=47
封闭管理,肥娜斯,03月30日 22:17 转赞人数超过10,iPhone客户端,"
                    我真的本来是不想传播负面情绪的。但是，江桥人民不是上海人吗？就让你们嘉定政府这样对待？3.14日开始无休无止的48h封闭延长延长，从来没有一个准确的解封时间，至今整整17天17天！最可气的是，这样强硬的封闭式管理该有效对吗？错了，就在第15天出现了一个小区阳性，继续延长封闭模式。是谁违反了所 ​  展开c", 1, 16,25,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=47
封闭管理,鲸鸿的秋天,03月30日 22:17 转赞人数超过10,荣耀20S,#教育部反对高校一刀切封闭管理##汕头大学防疫##汕头大学##防疫期间能不能点外卖# 提前做个准备转自人民日报 ​                , 2, 评论,21,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=47
封闭管理,颍州晚报,"
                        03月30日 22:16
                        ",小米11,"
                    【刚刚通报！#安徽马鞍山新增2例无症状#：在高速卡口“落地检”检出，全程封闭管理】刚刚，马鞍山市新冠肺炎疫情防控应急综合指挥部通报：截至3月30日21时，我市今日新增2例无症状感染者，系省外返马人员，在高速卡口“落地检”检出。今日2例无症状感染者解除医学观察。截至目前，全市在院治疗确诊 ​  展开c", 0, 评论,3,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=47
封闭管理,观海新闻视频,"
                        03月30日 22:13
                        ",微博视频号,"
                    【#听说邻居没菜了男子阳台上绑绳子隔空送物资#】3月25日，山东威海。陈先生在阳台绑绳子，远程给邻居送物资。陈先生称：因为疫情小区封闭管理，看到邻居发朋友圈说家里没有菜了，正好自己家里平时囤的菜比较多，就想出了这个办法，解决了邻居的难题也增进了邻里感情。#蓝V视频#  ​  ​  展开c", 0, 评论,1,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=47
封闭管理,_微风中的一抹蓝,"
                        03月30日 22:08
                        ",iPhone 11,#上海疫情已外溢全国21个省71个市# 想不明白了，虽然上海没有下令封城，但是很多居民区其实早就是封闭式管理了，根本也出不去。况且，上海的居民家就在上海出去干嘛呢？就在那边无脑骂，天天咖啡长咖啡短，简直了，上海市民不背锅。 ​                , 0, 2,7,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=47
封闭管理,睡懒觉的咘咘,"
                        03月30日 22:08
                        ",华为畅享20 Pro,#河南部分高校加强封闭管理调整清明假期#真的无语都四月份了快能不能让我回学校了@河南教育 你没事吧你解封过么 ​                , 0, 24,14,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=48
封闭管理,diheust,03月30日 22:02 转赞人数超过90,OPPO Reno,"
                    我一直都有个问题，“封校只封学生”是不是有什么科学依据啊？是不是国家建议“大学校园进行封闭管理只用封学生”，只是我没看到过这条新闻？为什么一直都是这种区别对待的政策！#湖北民族大学清明五一端午不放假# 我真的很生气，有没有人能在乎一下我们学生，之前我们封了两天寝室，学校 ​  展开c", 1, 6,102,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=48
封闭管理,費佑壬,"
                        03月30日 22:02
                        ",微博 weibo.com,"
                    上海黄浦江东侧小区封闭管理第三日。上午核酸。小区新增两栋楼被封。天天为明日吃什么愁！晚安！ ​                ", 0, 评论,0,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=48
